215,	226,	83.900000,	91.600000
216,	185,	86.700000,	85.700000
217,	125,	100.000000,	100.000000
218,	170,	85.300000,	86.000000
219,	84,	88.500000,	95.000000
220,	247,	87.500000,	87.500000
221,	13,	79.000000,	53.200000
222,	126,	89.000000,	73.800000
223,	212,	88.000000,	83.700000
224,	76,	81.100000,	81.100000
225,	234,	94.500000,	87.500000
226,	215,	91.600000,	83.900000
227,	67,	89.900000,	82.500000
228,	7,	96.500000,	91.500000
229,	95,	79.700000,	72.300000
230,	14,	86.000000,	73.900000
231,	113,	100.000000,	100.000000
232,	38,	87.500000,	92.000000
233,	21,	100.000000,	79.000000
234,	225,	87.500000,	94.500000
235,	89,	99.000000,	100.000000
236,	117,	89.000000,	95.500000
237,	46,	100.000000,	100.000000
238,	66,	90.000000,	91.500000
239,	31,	70.000000,	91.200000
240,	142,	86.500000,	92.000000
241,	35,	83.900000,	93.000000
242,	33,	100.000000,	100.000000
243,	189,	88.500000,	88.500000
244,	3,	89.100000,	96.000000
245,	101,	89.000000,	87.500000
246,	92,	95.500000,	90.500000
247,	220,	87.500000,	87.500000
248,	102,	80.200000,	94.600000
249,	137,	94.500000,	90.500000
250,	83,	76.900000,	61.800000
